tran_id,card_id,card_number,customer_code,card_type,tran_amt_acy,tran_amt_lcy,tran_currency,cr_dr,tran_date,tran_type,tran_type_name,tran_desc,merchant_id,merchant_name,tran_status
TXN_CARD_E_000684_02_000001,CARD_E_000684_02,****-****-****-7996,E_000684,CREDIT,3608554.45,3608554.45,VND,DR,2024-12-20,ONLINE PAYMENT,Repost Retail,FamilyMart Retail Payment,MERCH_73666,FamilyMart,posted
TXN_CARD_E_000684_03_000001,CARD_E_000684_03,****-****-****-7331,E_000684,DEBIT,1091184.02,1091184.02,VND,DR,2023-01-29,ATM/POS,ATM 2Prs,ATM Transaction at Circle K,MERCH_82680,Circle K,decline service
TXN_CARD_E_000684_04_000001,CARD_E_000684_04,****-****-****-4869,E_000684,DEBIT,3305859.64,3305859.64,VND,DR,2022-03-01,OTHER,Note Acceptance,Note Acceptance at Chatime,MERCH_96876,Chatime,posted
TXN_CARD_E_000685_01_000001,CARD_E_000685_01,****-****-****-5983,E_000685,DEBIT,3310474.69,3310474.69,VND,DR,2022-05-12,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Lazada ATM,MERCH_62560,Lazada,posted
TXN_CARD_E_000685_02_000001,CARD_E_000685_02,****-****-****-9183,E_000685,CREDIT,1923537.66,1923537.66,VND,DR,2022-01-26,ONLINE PAYMENT,Repost Retail,KFC Retail Payment,MERCH_63152,KFC,posted
TXN_CARD_E_000685_03_000001,CARD_E_000685_03,****-****-****-4180,E_000685,DEBIT,3291002.17,3291002.17,VND,DR,2022-03-03,ONLINE PAYMENT,Payment To Repost,Payment To McDonald's Repost,MERCH_97099,McDonald's,posted
TXN_CARD_E_000686_01_000001,CARD_E_000686_01,****-****-****-5607,E_000686,DEBIT,4084499.95,4084499.95,VND,DR,2025-01-22,ONLINE PAYMENT,Repost Retail,Phuc Long Retail Payment,MERCH_43097,Phuc Long,decline service
TXN_CARD_E_000686_02_000001,CARD_E_000686_02,****-****-****-8241,E_000686,DEBIT,3544462.85,3544462.85,VND,CR,2023-12-14,CREDIT,Payment To Credit Card,Credit Card Payment to Lotteria,MERCH_68211,Lotteria,posted
TXN_CARD_E_000687_01_000001,CARD_E_000687_01,****-****-****-6073,E_000687,DEBIT,1162526.65,1162526.65,VND,DR,2025-04-14,ONLINE PAYMENT,Repost Retail,Other Retail Payment,MERCH_83657,Other,decline service
TXN_CARD_E_000687_02_000001,CARD_E_000687_02,****-****-****-9490,E_000687,DEBIT,4536477.76,4536477.76,VND,DR,2024-02-10,ONLINE PAYMENT,Payment From Wallet,Payment From The Gioi Di Dong Wallet,MERCH_34101,The Gioi Di Dong,posted
TXN_CARD_E_000688_01_000001,CARD_E_000688_01,****-****-****-1233,E_000688,DEBIT,3626498.43,3626498.43,VND,DR,2022-09-17,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Cong Coffee ATM,MERCH_31542,Cong Coffee,posted
TXN_CARD_E_000688_02_000001,CARD_E_000688_02,****-****-****-3132,E_000688,DEBIT,1808634.87,45215871.75,USD,DR,2025-08-15,ATM/POS,ATM 2Prs,ATM Transaction at Grab,MERCH_29243,Grab,decline service
TXN_CARD_E_000689_01_000001,CARD_E_000689_01,****-****-****-8171,E_000689,DEBIT,3122434.24,3122434.24,VND,DR,2021-11-03,ATM/POS,ATM 2Prs,ATM Transaction at Lotte Mart,MERCH_38206,Lotte Mart,posted
TXN_CARD_E_000689_02_000001,CARD_E_000689_02,****-****-****-2302,E_000689,CREDIT,4865824.02,4865824.02,VND,DR,2025-01-26,OTHER,Unique,Unique Transaction at Starbucks,MERCH_65978,Starbucks,inactive
TXN_CARD_E_000689_03_000001,CARD_E_000689_03,****-****-****-9386,E_000689,DEBIT,4005488.86,120164665.8,EUR,DR,2022-09-01,OTHER,Note Acceptance,Note Acceptance at Cong Coffee,MERCH_98483,Cong Coffee,posted
TXN_CARD_E_000689_04_000001,CARD_E_000689_04,****-****-****-4296,E_000689,DEBIT,1859154.81,55774644.300000004,EUR,DR,2023-08-06,ATM/POS,ATM 2Prs,ATM Transaction at Other,MERCH_83745,Other,posted
TXN_CARD_E_000690_01_000001,CARD_E_000690_01,****-****-****-4202,E_000690,CREDIT,1377848.64,1377848.64,VND,DR,2022-10-31,OTHER,Unique,Unique Transaction at Tiki,MERCH_50012,Tiki,inactive
TXN_CARD_E_000690_02_000001,CARD_E_000690_02,****-****-****-2340,E_000690,DEBIT,2283160.5,2283160.5,VND,DR,2024-10-06,OTHER,Note Acceptance,Note Acceptance at Pizza Hut,MERCH_49601,Pizza Hut,posted
TXN_CARD_E_000691_01_000001,CARD_E_000691_01,****-****-****-1726,E_000691,CREDIT,3666281.34,91657033.5,USD,DR,2023-07-21,ONLINE PAYMENT,Payment to Wallet,Payment to Lotte Mart Wallet,MERCH_53290,Lotte Mart,posted
TXN_CARD_E_000691_02_000001,CARD_E_000691_02,****-****-****-1052,E_000691,DEBIT,2564248.01,2564248.01,VND,DR,2022-12-03,ONLINE PAYMENT,Payment From Wallet,Payment From Shopee Wallet,MERCH_77156,Shopee,posted
TXN_CARD_E_000691_03_000001,CARD_E_000691_03,****-****-****-7929,E_000691,DEBIT,3046452.31,3046452.31,VND,DR,2023-08-14,ONLINE PAYMENT,Payment To Repost,Payment To Other Repost,MERCH_91960,Other,posted
TXN_CARD_E_000692_01_000001,CARD_E_000692_01,****-****-****-2418,E_000692,DEBIT,2416036.35,2416036.35,VND,DR,2025-09-18,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Lazada ATM,MERCH_17499,Lazada,posted
TXN_CARD_E_000692_02_000001,CARD_E_000692_02,****-****-****-4444,E_000692,DEBIT,2113705.11,2113705.11,VND,DR,2022-11-20,ATM/POS,ATM 2Prs,ATM Transaction at Other,MERCH_50028,Other,posted
TXN_CARD_E_000693_01_000001,CARD_E_000693_01,****-****-****-7179,E_000693,DEBIT,2138210.58,2138210.58,VND,DR,2024-01-21,ONLINE PAYMENT,Payment From Wallet,Payment From Lotteria Wallet,MERCH_15281,Lotteria,posted
TXN_CARD_E_000693_02_000001,CARD_E_000693_02,****-****-****-1802,E_000693,DEBIT,2298692.97,2298692.97,VND,DR,2022-05-21,ONLINE PAYMENT,Payment To Repost,Payment To Highlands Coffee Repost,MERCH_50564,Highlands Coffee,decline service
TXN_CARD_E_000693_03_000001,CARD_E_000693_03,****-****-****-3019,E_000693,DEBIT,4028960.06,4028960.06,VND,DR,2022-01-25,ONLINE PAYMENT,Payment From Wallet,Payment From Other Wallet,MERCH_63501,Other,posted
TXN_CARD_E_000694_01_000001,CARD_E_000694_01,****-****-****-9513,E_000694,DEBIT,1813316.29,1813316.29,VND,DR,2024-08-04,ONLINE PAYMENT,Payment to Wallet,Payment to Tocotoco Wallet,MERCH_33366,Tocotoco,inactive
TXN_CARD_E_000694_02_000001,CARD_E_000694_02,****-****-****-4582,E_000694,DEBIT,1432800.21,42984006.3,EUR,DR,2021-11-07,ONLINE PAYMENT,Repost Retail,Tiki Retail Payment,MERCH_73958,Tiki,posted
TXN_CARD_E_000695_01_000001,CARD_E_000695_01,****-****-****-1890,E_000695,CREDIT,3913365.88,3913365.88,VND,DR,2022-12-26,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Other ATM,MERCH_90846,Other,posted
TXN_CARD_E_000695_02_000001,CARD_E_000695_02,****-****-****-7296,E_000695,DEBIT,2101866.01,52546650.24999999,USD,CR,2020-11-20,CREDIT,Payment To Credit Card,Credit Card Payment to Tiki,MERCH_80293,Tiki,posted
TXN_CARD_E_000695_03_000001,CARD_E_000695_03,****-****-****-9815,E_000695,DEBIT,4485564.46,4485564.46,VND,DR,2023-10-27,ONLINE PAYMENT,Payment To Repost,Payment To Other Repost,MERCH_25218,Other,posted
TXN_CARD_E_000696_01_000001,CARD_E_000696_01,****-****-****-1697,E_000696,DEBIT,2970298.76,89108962.8,EUR,DR,2023-10-02,ATM/POS,ATM 2Prs,ATM Transaction at Metro,MERCH_89190,Metro,decline service
TXN_CARD_E_000696_02_000001,CARD_E_000696_02,****-****-****-9038,E_000696,DEBIT,1553433.49,1553433.49,VND,DR,2025-09-20,ONLINE PAYMENT,Payment to Wallet,Payment to Lotte Mart Wallet,MERCH_50959,Lotte Mart,posted
TXN_CARD_E_000696_03_000001,CARD_E_000696_03,****-****-****-4875,E_000696,DEBIT,3671947.7,3671947.7,VND,DR,2022-01-03,ONLINE PAYMENT,Payment From Wallet,Payment From Boba Wallet,MERCH_10080,Boba,posted
TXN_CARD_E_000696_04_000001,CARD_E_000696_04,****-****-****-6321,E_000696,DEBIT,3973348.72,3973348.72,VND,DR,2024-01-08,ONLINE PAYMENT,Payment to Wallet,Payment to Tiki Wallet,MERCH_54663,Tiki,decline service
TXN_CARD_E_000697_01_000001,CARD_E_000697_01,****-****-****-6950,E_000697,DEBIT,3006365.33,3006365.33,VND,CR,2024-09-07,CREDIT,Credit,Credit Refund from Other,MERCH_23108,Other,decline service
TXN_CARD_E_000697_02_000001,CARD_E_000697_02,****-****-****-5837,E_000697,DEBIT,4665079.2,4665079.2,VND,DR,2025-07-17,ONLINE PAYMENT,Payment to Wallet,Payment to Tiki Wallet,MERCH_12256,Tiki,posted
TXN_CARD_E_000697_03_000001,CARD_E_000697_03,****-****-****-5483,E_000697,DEBIT,3681383.45,3681383.45,VND,DR,2024-04-29,ATM/POS,ATM,ATM Withdrawal at Shopee,MERCH_82664,Shopee,posted
TXN_CARD_E_000697_04_000001,CARD_E_000697_04,****-****-****-9311,E_000697,DEBIT,3675832.17,91895804.25,USD,CR,2025-09-02,CASHBACK,Cash Back,Cash Back from Circle K,MERCH_99041,Circle K,posted
TXN_CARD_E_000698_01_000001,CARD_E_000698_01,****-****-****-5402,E_000698,DEBIT,4552691.13,4552691.13,VND,DR,2025-03-26,ONLINE PAYMENT,Payment From Wallet,Payment From Other Wallet,MERCH_49654,Other,posted
TXN_CARD_E_000698_02_000001,CARD_E_000698_02,****-****-****-5170,E_000698,DEBIT,4562179.36,4562179.36,VND,DR,2024-05-31,ONLINE PAYMENT,Repost Retail,Tiki Retail Payment,MERCH_95196,Tiki,posted
TXN_CARD_E_000699_01_000001,CARD_E_000699_01,****-****-****-7206,E_000699,DEBIT,3896630.12,3896630.12,VND,DR,2025-02-24,ONLINE PAYMENT,Payment From Wallet,Payment From KFC Wallet,MERCH_49066,KFC,posted
TXN_CARD_E_000699_02_000001,CARD_E_000699_02,****-****-****-6848,E_000699,DEBIT,2574480.46,2574480.46,VND,DR,2023-01-28,OTHER,Note Acceptance,Note Acceptance at McDonald's,MERCH_74550,McDonald's,posted
TXN_CARD_E_000699_03_000001,CARD_E_000699_03,****-****-****-7577,E_000699,DEBIT,3259670.61,3259670.61,VND,DR,2025-09-14,ONLINE PAYMENT,Repost Retail,FamilyMart Retail Payment,MERCH_30765,FamilyMart,decline service
TXN_CARD_E_000699_04_000001,CARD_E_000699_04,****-****-****-5615,E_000699,DEBIT,2367886.61,2367886.61,VND,DR,2024-05-16,ONLINE PAYMENT,Payment To Repost,Payment To BigC Repost,MERCH_87194,BigC,posted
TXN_CARD_E_000700_01_000001,CARD_E_000700_01,****-****-****-9698,E_000700,DEBIT,2813130.8,2813130.8,VND,DR,2025-09-06,ONLINE PAYMENT,Payment To Repost,Payment To Other Repost,MERCH_93610,Other,posted
TXN_CARD_E_000700_02_000001,CARD_E_000700_02,****-****-****-2724,E_000700,DEBIT,4675192.39,4675192.39,VND,DR,2025-09-23,ONLINE PAYMENT,Payment From Wallet,Payment From Coopmart Wallet,MERCH_76333,Coopmart,posted
TXN_CARD_E_000700_03_000001,CARD_E_000700_03,****-****-****-2080,E_000700,DEBIT,3758281.33,93957033.25,USD,DR,2023-08-11,ONLINE PAYMENT,Payment to Wallet,Payment to Other Wallet,MERCH_93167,Other,posted
TXN_CARD_E_000700_04_000001,CARD_E_000700_04,****-****-****-1732,E_000700,DEBIT,3371268.7,3371268.7,VND,DR,2023-11-12,ATM/POS,ATM 2Prs,ATM Transaction at Coopmart,MERCH_19241,Coopmart,posted
TXN_CARD_E_000701_01_000001,CARD_E_000701_01,****-****-****-6261,E_000701,CREDIT,2810375.12,84311253.60000001,EUR,DR,2021-11-19,ONLINE PAYMENT,Payment To Repost,Payment To Tiki Repost,MERCH_24829,Tiki,posted
TXN_CARD_E_000701_02_000001,CARD_E_000701_02,****-****-****-1800,E_000701,DEBIT,4273928.0,106848200.0,USD,DR,2025-09-02,ONLINE PAYMENT,Payment From Wallet,Payment From Starbucks Wallet,MERCH_94120,Starbucks,closed
TXN_CARD_E_000701_03_000001,CARD_E_000701_03,****-****-****-3730,E_000701,DEBIT,4258336.85,4258336.85,VND,DR,2025-09-05,ONLINE PAYMENT,Payment To Repost,Payment To Koi Thé Repost,MERCH_10855,Koi Thé,posted
TXN_CARD_E_000702_01_000001,CARD_E_000702_01,****-****-****-5081,E_000702,DEBIT,1288529.03,1288529.03,VND,DR,2023-01-07,ONLINE PAYMENT,Payment to Wallet,Payment to Cong Coffee Wallet,MERCH_31966,Cong Coffee,posted
TXN_CARD_E_000702_02_000001,CARD_E_000702_02,****-****-****-5265,E_000702,CREDIT,3141723.98,3141723.98,VND,DR,2021-09-09,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at VinMart ATM,MERCH_95407,VinMart,posted
TXN_CARD_E_000702_03_000001,CARD_E_000702_03,****-****-****-3523,E_000702,DEBIT,1940493.09,1940493.09,VND,DR,2023-12-07,ONLINE PAYMENT,Payment From Wallet,Payment From Lotte Mart Wallet,MERCH_46198,Lotte Mart,posted
TXN_CARD_E_000702_04_000001,CARD_E_000702_04,****-****-****-5032,E_000702,CREDIT,3690991.42,3690991.42,VND,DR,2025-09-02,ONLINE PAYMENT,Payment From Wallet,Payment From 7-Eleven Wallet,MERCH_17925,7-Eleven,posted
TXN_CARD_E_000703_01_000001,CARD_E_000703_01,****-****-****-7227,E_000703,DEBIT,2233416.77,2233416.77,VND,DR,2024-03-24,ONLINE PAYMENT,Payment From Wallet,Payment From Aeon Mall Wallet,MERCH_20107,Aeon Mall,posted
TXN_CARD_E_000703_02_000001,CARD_E_000703_02,****-****-****-1124,E_000703,DEBIT,3276613.73,3276613.73,VND,DR,2022-12-11,ATM/POS,ATM 2Prs,ATM Transaction at Cong Coffee,MERCH_38505,Cong Coffee,posted
TXN_CARD_E_000703_03_000001,CARD_E_000703_03,****-****-****-2410,E_000703,DEBIT,1284243.47,1284243.47,VND,DR,2025-09-04,ONLINE PAYMENT,Payment From Wallet,Payment From Lotteria Wallet,MERCH_12753,Lotteria,decline service
TXN_CARD_E_000704_01_000001,CARD_E_000704_01,****-****-****-9492,E_000704,DEBIT,2827171.95,70679298.75,USD,DR,2024-09-04,OTHER,Note Acceptance,Note Acceptance at Starbucks,MERCH_66646,Starbucks,posted
TXN_CARD_E_000704_02_000001,CARD_E_000704_02,****-****-****-6120,E_000704,DEBIT,1265619.82,31640495.5,USD,DR,2025-09-30,ONLINE PAYMENT,Payment From Wallet,Payment From Other Wallet,MERCH_19013,Other,decline service
TXN_CARD_E_000705_01_000001,CARD_E_000705_01,****-****-****-3774,E_000705,DEBIT,2378345.22,2378345.22,VND,DR,2024-08-07,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Lotte Mart ATM,MERCH_23778,Lotte Mart,posted
TXN_CARD_E_000705_02_000001,CARD_E_000705_02,****-****-****-9550,E_000705,DEBIT,3269760.59,3269760.59,VND,DR,2025-09-18,ONLINE PAYMENT,Payment to Wallet,Payment to BigC Wallet,MERCH_76551,BigC,posted
TXN_CARD_E_000705_03_000001,CARD_E_000705_03,****-****-****-5122,E_000705,DEBIT,2773447.0,2773447.0,VND,DR,2025-09-04,ATM/POS,ATM 2Prs,ATM Transaction at Tocotoco,MERCH_39598,Tocotoco,posted
TXN_CARD_E_000705_04_000001,CARD_E_000705_04,****-****-****-3050,E_000705,DEBIT,3407114.11,3407114.11,VND,DR,2024-08-10,ONLINE PAYMENT,Payment From Wallet,Payment From Other Wallet,MERCH_77540,Other,decline service
TXN_CARD_E_000706_01_000001,CARD_E_000706_01,****-****-****-7340,E_000706,DEBIT,1471512.91,1471512.91,VND,DR,2024-03-14,ATM/POS,ATM,ATM Withdrawal at Chatime,MERCH_20817,Chatime,decline service
TXN_CARD_E_000706_02_000001,CARD_E_000706_02,****-****-****-9829,E_000706,DEBIT,2323536.01,69706080.3,EUR,DR,2025-09-17,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Ding Tea ATM,MERCH_47662,Ding Tea,posted
TXN_CARD_E_000706_03_000001,CARD_E_000706_03,****-****-****-8454,E_000706,DEBIT,2604834.73,2604834.73,VND,DR,2025-09-13,ONLINE PAYMENT,Payment From Wallet,Payment From Dien May Xanh Wallet,MERCH_25665,Dien May Xanh,posted
TXN_CARD_E_000706_04_000001,CARD_E_000706_04,****-****-****-1003,E_000706,CREDIT,4642701.73,4642701.73,VND,DR,2025-02-05,ATM/POS,ATM,ATM Withdrawal at Lotte Mart,MERCH_96126,Lotte Mart,posted
TXN_CARD_E_000707_01_000001,CARD_E_000707_01,****-****-****-2387,E_000707,DEBIT,4553764.26,4553764.26,VND,DR,2020-11-08,ONLINE PAYMENT,Repost Retail,Shopee Retail Payment,MERCH_14621,Shopee,closed
TXN_CARD_E_000707_02_000001,CARD_E_000707_02,****-****-****-3301,E_000707,DEBIT,2833760.97,2833760.97,VND,DR,2024-09-27,ONLINE PAYMENT,Payment From Wallet,Payment From Lazada Wallet,MERCH_66289,Lazada,decline service
TXN_CARD_E_000707_03_000001,CARD_E_000707_03,****-****-****-8224,E_000707,DEBIT,4404008.65,4404008.65,VND,DR,2025-02-02,ONLINE PAYMENT,Payment From Wallet,Payment From Starbucks Wallet,MERCH_24497,Starbucks,posted
TXN_CARD_E_000708_01_000001,CARD_E_000708_01,****-****-****-6630,E_000708,DEBIT,4710616.5,4710616.5,VND,DR,2022-12-13,ONLINE PAYMENT,Repost Retail,Metro Retail Payment,MERCH_86926,Metro,posted
TXN_CARD_E_000708_02_000001,CARD_E_000708_02,****-****-****-3075,E_000708,DEBIT,3262018.24,3262018.24,VND,CR,2020-08-21,CREDIT,Credit,Credit Refund from Circle K,MERCH_51075,Circle K,posted
TXN_CARD_E_000709_01_000001,CARD_E_000709_01,****-****-****-4758,E_000709,DEBIT,3597833.42,89945835.5,USD,DR,2023-09-03,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Other ATM,MERCH_27629,Other,posted
TXN_CARD_E_000709_02_000001,CARD_E_000709_02,****-****-****-7994,E_000709,DEBIT,3017757.52,3017757.52,VND,DR,2022-09-20,ONLINE PAYMENT,Payment To Repost,Payment To Dien May Xanh Repost,MERCH_23383,Dien May Xanh,posted
TXN_CARD_E_000710_01_000001,CARD_E_000710_01,****-****-****-4414,E_000710,DEBIT,2934725.07,2934725.07,VND,CR,2023-09-16,CASHBACK,Cash Back,Cash Back from Starbucks,MERCH_86284,Starbucks,inactive
TXN_CARD_E_000710_02_000001,CARD_E_000710_02,****-****-****-9435,E_000710,DEBIT,3538515.9,3538515.9,VND,DR,2024-05-02,ONLINE PAYMENT,Payment To Repost,Payment To Lotte Mart Repost,MERCH_18935,Lotte Mart,posted
TXN_CARD_E_000710_03_000001,CARD_E_000710_03,****-****-****-5095,E_000710,DEBIT,2084567.3,2084567.3,VND,DR,2021-02-10,ONLINE PAYMENT,Repost Retail,Boba Retail Payment,MERCH_26646,Boba,posted
TXN_CARD_E_000711_01_000001,CARD_E_000711_01,****-****-****-7081,E_000711,DEBIT,3205687.36,3205687.36,VND,DR,2022-08-12,ONLINE PAYMENT,Repost Retail,Other Retail Payment,MERCH_92899,Other,posted
TXN_CARD_E_000711_02_000001,CARD_E_000711_02,****-****-****-6290,E_000711,DEBIT,2040837.97,51020949.25,USD,DR,2023-07-02,ONLINE PAYMENT,Payment From Wallet,Payment From Domino's Pizza Wallet,MERCH_52876,Domino's Pizza,posted
TXN_CARD_E_000712_01_000001,CARD_E_000712_01,****-****-****-5643,E_000712,DEBIT,1225172.05,1225172.05,VND,DR,2024-04-27,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Other ATM,MERCH_96685,Other,posted
TXN_CARD_E_000712_02_000001,CARD_E_000712_02,****-****-****-8181,E_000712,CREDIT,1073783.25,1073783.25,VND,DR,2025-09-16,ATM/POS,ATM 2Prs,ATM Transaction at Tiki,MERCH_11852,Tiki,decline service
TXN_CARD_E_000713_01_000001,CARD_E_000713_01,****-****-****-6562,E_000713,DEBIT,4487668.78,4487668.78,VND,DR,2025-04-21,ONLINE PAYMENT,Repost Retail,The Coffee House Retail Payment,MERCH_75987,The Coffee House,posted
TXN_CARD_E_000713_02_000001,CARD_E_000713_02,****-****-****-5282,E_000713,DEBIT,4056501.74,4056501.74,VND,DR,2025-09-03,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Metro ATM,MERCH_69942,Metro,posted
TXN_CARD_E_000713_03_000001,CARD_E_000713_03,****-****-****-8499,E_000713,DEBIT,4313673.83,4313673.83,VND,DR,2022-10-01,ONLINE PAYMENT,Payment From Wallet,Payment From Gong Cha Wallet,MERCH_65358,Gong Cha,closed
TXN_CARD_E_000713_04_000001,CARD_E_000713_04,****-****-****-6273,E_000713,DEBIT,3649300.83,3649300.83,VND,DR,2023-03-30,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Other ATM,MERCH_83173,Other,posted
TXN_CARD_E_000714_01_000001,CARD_E_000714_01,****-****-****-4190,E_000714,DEBIT,4712254.54,4712254.54,VND,CR,2025-09-08,CASHBACK,Cash Back,Cash Back from Ding Tea,MERCH_73252,Ding Tea,posted
TXN_CARD_E_000714_02_000001,CARD_E_000714_02,****-****-****-4028,E_000714,DEBIT,2212069.85,2212069.85,VND,DR,2023-08-25,ATM/POS,ATM 2Prs,ATM Transaction at FamilyMart,MERCH_71251,FamilyMart,posted
TXN_CARD_E_000715_01_000001,CARD_E_000715_01,****-****-****-7123,E_000715,DEBIT,4162773.28,124883198.39999999,EUR,CR,2022-01-13,CASHBACK,Cash Back,Cash Back from The Gioi Di Dong,MERCH_56843,The Gioi Di Dong,posted
TXN_CARD_E_000715_02_000001,CARD_E_000715_02,****-****-****-1956,E_000715,DEBIT,4873050.31,4873050.31,VND,DR,2024-10-10,ONLINE PAYMENT,Payment to Wallet,Payment to VinMart Wallet,MERCH_79264,VinMart,decline service
TXN_CARD_E_000715_03_000001,CARD_E_000715_03,****-****-****-7429,E_000715,DEBIT,4504245.07,4504245.07,VND,CR,2025-09-08,CASHBACK,Cash Back,Cash Back from Other,MERCH_79336,Other,posted
TXN_CARD_E_000715_04_000001,CARD_E_000715_04,****-****-****-3260,E_000715,DEBIT,3717373.49,3717373.49,VND,CR,2022-01-05,CASHBACK,Cash Back,Cash Back from Lazada,MERCH_93918,Lazada,closed
TXN_CARD_E_000716_01_000001,CARD_E_000716_01,****-****-****-2392,E_000716,DEBIT,3174170.51,3174170.51,VND,DR,2025-09-06,ONLINE PAYMENT,Payment to Wallet,Payment to Other Wallet,MERCH_96843,Other,posted
TXN_CARD_E_000716_02_000001,CARD_E_000716_02,****-****-****-7812,E_000716,DEBIT,3335750.96,3335750.96,VND,DR,2024-09-01,ONLINE PAYMENT,Payment To Repost,Payment To BigC Repost,MERCH_42312,BigC,posted
TXN_CARD_E_000716_03_000001,CARD_E_000716_03,****-****-****-5788,E_000716,CREDIT,2622968.79,2622968.79,VND,DR,2024-01-15,ATM/POS,ATM 2Prs,ATM Transaction at Lotteria,MERCH_86631,Lotteria,posted
TXN_CARD_E_000716_04_000001,CARD_E_000716_04,****-****-****-5360,E_000716,DEBIT,4763809.13,4763809.13,VND,DR,2025-09-11,ONLINE PAYMENT,Repost Retail,Foody Retail Payment,MERCH_57159,Foody,posted
TXN_CARD_E_000717_01_000001,CARD_E_000717_01,****-****-****-9837,E_000717,DEBIT,1359610.05,1359610.05,VND,DR,2021-11-11,ONLINE PAYMENT,Payment to Wallet,Payment to Other Wallet,MERCH_63147,Other,decline service
TXN_CARD_E_000717_02_000001,CARD_E_000717_02,****-****-****-4135,E_000717,DEBIT,2317289.23,2317289.23,VND,DR,2023-01-20,ATM/POS,ATM 2Prs,ATM Transaction at McDonald's,MERCH_91265,McDonald's,posted
TXN_CARD_E_000718_01_000001,CARD_E_000718_01,****-****-****-1352,E_000718,DEBIT,1345098.41,1345098.41,VND,DR,2025-04-04,ONLINE PAYMENT,Payment From Wallet,Payment From Other Wallet,MERCH_97144,Other,posted
TXN_CARD_E_000718_02_000001,CARD_E_000718_02,****-****-****-6590,E_000718,CREDIT,1883083.93,1883083.93,VND,DR,2024-04-12,ONLINE PAYMENT,Payment From Wallet,Payment From Other Wallet,MERCH_43367,Other,posted
TXN_CARD_E_000718_03_000001,CARD_E_000718_03,****-****-****-9767,E_000718,DEBIT,3058856.52,3058856.52,VND,DR,2025-02-05,ONLINE PAYMENT,Payment to Wallet,Payment to Trung Nguyen Coffee Wallet,MERCH_73576,Trung Nguyen Coffee,inactive
TXN_CARD_E_000719_01_000001,CARD_E_000719_01,****-****-****-2373,E_000719,DEBIT,3529413.66,3529413.66,VND,DR,2022-07-15,ONLINE PAYMENT,Payment To Repost,Payment To Phuc Long Repost,MERCH_41697,Phuc Long,posted
TXN_CARD_E_000719_02_000001,CARD_E_000719_02,****-****-****-9756,E_000719,CREDIT,3787390.75,3787390.75,VND,DR,2024-05-25,CASH BY CODE,Cash Dispense (Cardless),Cash Withdrawal at Coopmart ATM,MERCH_79956,Coopmart,posted
TXN_CARD_E_000719_03_000001,CARD_E_000719_03,****-****-****-7980,E_000719,DEBIT,4874445.29,4874445.29,VND,DR,2025-09-09,ONLINE PAYMENT,Payment From Wallet,Payment From Other Wallet,MERCH_46254,Other,posted
TXN_CARD_E_000720_01_000001,CARD_E_000720_01,****-****-****-1307,E_000720,DEBIT,2718394.36,2718394.36,VND,CR,2022-11-02,CASHBACK,Cash Back,Cash Back from Foody,MERCH_19794,Foody,posted
TXN_CARD_E_000720_02_000001,CARD_E_000720_02,****-****-****-7784,E_000720,DEBIT,3424840.81,3424840.81,VND,DR,2025-09-08,ONLINE PAYMENT,Repost Retail,Other Retail Payment,MERCH_60144,Other,posted
